"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-12","6.49",",,W",,,"0.01",",,W",,,,,,,,,"72",",,W","47",",,W",,,"  230",",,W","  330",",,W","18.1",",,W","33.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-13","12.97",",,W",,,"0.01",",,W",,,,,,,,,"66",",,W","47",",,W",,,"  230",",,W","  220",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-14","3.36",",,W",,,"0.00",",,W",,,,,,,,,"67",",,W","39",",,W",,,"  270",",,W",,,"14.1",",,W",,,,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-15","4.03",",,W",,,"0.00",",,W",,,,,,,,,"68",",,W",,,,,"  300",",,W","  320",",,W","16.1",",,W","32.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-16","4.47",",,W",,,"0.00","T,,W",,,,,,,,,"75",",,W","40",",,W",,,"  280",",,W","  290",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-17","16.78",",,W",,,"0.01",",,W",,,,,,,,,"74",",,W","55",",,W",,,"  230",",,W","  220",",,W","29.1",",,W","38.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-18","15.21",",,W",,,"0.04",",,W",,,,,,,,,"60",",,W","48",",,W",,,"  240",",,W","  180",",,W","23.9",",,W","31.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-19","7.83",",,W",,,"0.00",",,W",,,,,,,,,"61",",,W","42",",,W",,,"  250",",,W","  230",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-20","5.82",",,W",,,"0.00",",,W",,,,,,,,,"74",",,W","39",",,W",,,"   80",",,W","  120",",,W","15.0",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-21","7.83",",,W",,,"0.00",",,W",,,,,,,,,"87",",,W","56",",,W",,,"  100",",,W","  100",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-22","8.50",",,W",,,"0.03",",,W",,,,,,,,,"76",",,W","53",",,W",,,"  260",",,W","  260",",,W","28.0",",,W","36.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-23","5.59",",,W",,,"0.06",",,W",,,,,,,,,"74",",,W","53",",,W",,,"  270",",,W","  280",",,W","23.9",",,W","33.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-24","4.70",",,W",,,"0.00",",,W",,,,,,,,,"71",",,W","51",",,W",,,"  270",",,W","  280",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-25","6.26",",,W",,,"0.00",",,W",,,,,,,,,"74",",,W","53",",,W",,,"  240",",,W","   90",",,W","19.9",",,W","32.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-26","12.53",",,W",,,"0.74",",,W",,,,,,,,,"58",",,W","47",",,W",,,"  260",",,W","  260",",,W","28.0",",,W","36.9",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-27","2.91",",,W",,,"0.00",",,W",,,,,,,,,"71",",,W","43",",,W",,,"  130",",,W","  120",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-28","8.05",",,W",,,"0.00",",,W",,,,,,,,,"81",",,W","50",",,W",,,"   90",",,W","  330",",,W","18.1",",,W","31.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-29","3.58",",,W",,,"0.00",",,W",,,,,,,,,"76",",,W","56",",,W",,,"  260",",,W","   90",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-06-30","3.13",",,W",,,"0.23",",,W",,,,,,,,,"78",",,W","53",",,W",,,"  280",",,W","  330",",,W","21.0",",,W","33.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-01","4.25",",,W",,,"0.00","T,,W",,,,,,,,,"74",",,W","53",",,W",,,"  250",",,W","  250",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-02","3.13",",,W",,,"0.00",",,W",,,,,,,,,"79",",,W","48",",,W",,,"  250",",,W","  250",",,W","13.0",",,W","16.1",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-03","15.21",",,W",,,"0.00","T,,W",,,,,,,,,"67",",,W","43",",,W",,,"  230",",,W","  230",",,W","29.1",",,W","38.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-04","1.79",",,W",,,"0.00",",,W",,,,,,,,,"71",",,W","38",",,W",,,"  350",",,W","  340",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-05","2.24",",,W",,,"0.00",",,W",,,,,,,,,"77",",,W","40",",,W",,,"  350",",,W","  350",",,W","10.1",",,W","14.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-06","3.80",",,W",,,"0.00",",,W",,,,,,,,,"86",",,W","46",",,W",,,"   10",",,W","  340",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-07","4.92",",,W",,,"0.00","T,,W",,,,,,,,,"91",",,W","52",",,W",,,"  220",",,W","  240",",,W","25.9",",,W","36.9",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-08","5.37",",,W",,,"0.00",",,W",,,,,,,,,"97",",,W","58",",,W",,,"  180",",,W",,,"31.1",",,W",,,,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-09","8.50",",,W",,,"0.01",",,W",,,,,,,,,"94",",,W","68",",,W",,,"  240",",,W","  340",",,W","25.9",",,W","36.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-10","2.24",",,W",,,"0.00",",,W",,,,,,,,,"87",",,W","58",",,W",,,"  280",",,W","  290",",,W","10.1",",,W","14.1",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-11","2.24",",,W",,,"0.00",",,W",,,,,,,,,"89",",,W","56",",,W",,,"  350",",,W","   90",",,W","8.1",",,W","14.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-12","3.80",",,W",,,"0.00",",,W",,,,,,,,,"92",",,W","56",",,W",,,"  280",",,W","  270",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-13","2.91",",,W",,,"0.00",",,W",,,,,,,,,"84",",,W","58",",,W",,,"  260",",,W","  300",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-14","4.25",",,W",,,"0.01",",,W",,,,,,,,,"81",",,W","61",",,W",,,"  260",",,W","  270",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-15","3.36",",,W",,,"0.08",",,W",,,,,,,,,"79",",,W","57",",,W",,,"  260",",,W","  330",",,W","19.9",",,W","33.1",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-16","4.92",",,W",,,"0.04",",,W",,,,,,,,,"82",",,W","52",",,W",,,"  100",",,W","   90",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-17","3.13",",,W",,,"0.02",",,W",,,,,,,,,"86",",,W","60",",,W",,,"  230",",,W","   40",",,W","14.1",",,W","36.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-18","2.91",",,W",,,"0.00",",,W",,,,,,,,,"85",",,W","56",",,W",,,"  350",",,W","  340",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-19","5.82",",,W",,,"0.00",",,W",,,,,,,,,"91",",,W","57",",,W",,,"  250",",,W","  250",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-20","7.61",",,W",,,"0.04",",,W",,,,,,,,,"82",",,W","58",",,W",,,"  250",",,W","  250",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-21","2.46",",,W",,,"0.00",",,W",,,,,,,,,"78",",,W","49",",,W",,,"  330",",,W","  340",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-22","6.49",",,W",,,"0.00",",,W",,,,,,,,,"84",",,W","47",",,W",,,"  260",",,W","  260",",,W","30.0",",,W","40.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-23","7.83",",,W",,,"0.00",",,W",,,,,,,,,"71",",,W","44",",,W",,,"  250",",,W","  250",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-24","2.68",",,W",,,"0.00",",,W",,,,,,,,,"79",",,W","44",",,W",,,"  360",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-25","2.24",",,W",,,"0.00",",,W",,,,,,,,,"85",",,W","46",",,W",,,"  350",",,W","  340",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-26","2.91",",,W",,,"0.00",",,W",,,,,,,,,"88",",,W","49",",,W",,,"  160",",,W","  160",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-27","6.04",",,W",,,"0.00",",,W",,,,,,,,,"86",",,W","51",",,W",,,"  250",",,W","  250",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-28","4.03",",,W",,,"0.00",",,W",,,,,,,,,"81",",,W","47",",,W",,,"  250",",,W","  310",",,W","12.1",",,W","23.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-29","2.24",",,W",,,"0.00",",,W",,,,,,,,,"85",",,W","42",",,W",,,"  350",",,W","   10",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-30","4.92",",,W",,,"0.00",",,W",,,"0.0",",,W","0.0",",,W",,,"83",",,W","51",",,W",,,"  250",",,W","  250",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-07-31","2.91",",,W"," 1412",",,W","0.00",",,W",,,,,,,,,"83",",,W","43",",,W",,,"  270",",,W","  260",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-01","2.91",",,W",,,"0.00",",,W",,,,,,,,,"83",",,W","43",",,W",,,"  240",",,W","  220",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-02","6.26",",,W",,,"0.00",",,W",,,,,,,,,"79",",,W","47",",,W",,,"  240",",,W","  150",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-03","2.01",",,W",,,"0.00",",,W",,,,,,,,,"81",",,W","43",",,W",,,"   30",",,W","   90",",,W","10.1",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-04","3.36",",,W",,,"0.00",",,W",,,,,,,,,"89",",,W","46",",,W",,,"  110",",,W","  330",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-05","2.24",",,W",,,"0.00",",,W",,,,,,,,,"95",",,W","50",",,W",,,"  100",",,W","  150",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-06","2.91",",,W",,,"0.00",",,W",,,,,,,,,"93",",,W","54",",,W",,,"  120",",,W","   80",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-07","4.47",",,W",,,"0.00",",,W",,,,,,,,,"99",",,W","55",",,W",,,"  100",",,W","  120",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-08","4.70",",,W",,,"0.00",",,W",,,,,,,,,"85",",,W","48",",,W",,,"  260",",,W","  260",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-09","2.01",",,W",,,"0.00",",,W",,,,,,,,,"90",",,W","41",",,W",,,"  340",",,W","  290",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-10","4.70",",,W",,,"0.00",",,W",,,,,,,,,"86",",,W","46",",,W",,,"  280",",,W","  300",",,W","15.0",",,W","23.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-11","2.24",",,W",,,"0.00",",,W",,,,,,,,,"90",",,W","44",",,W",,,"  220",",,W","   50",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-12","2.24",",,W",,,"0.00",",,W",,,,,,,,,"94",",,W","49",",,W",,,"   90",",,W","   90",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-13","2.68",",,W",,,"0.00",",,W",,,,,,,,,"93",",,W","48",",,W",,,"  240",",,W","  280",",,W","13.0",",,W","21.9",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-14","5.14",",,W",,,"0.00",",,W",,,,,,,,,"93",",,W","49",",,W",,,"  250",",,W","  250",",,W","17.0",",,W","23.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-15","5.37",",,W",,,"0.00",",,W",,,,,,,,,"87",",,W","52",",,W",,,"  360",",,W","  360",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-16","2.46",",,W",,,"0.00",",,W",,,,,,,,,"86",",,W","48",",,W",,,"  250",",,W","  290",",,W","10.1",",,W","15.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-17","2.46",",,W",,,"0.00",",,W",,,,,,,,,"93",",,W","43",",,W",,,"  350",",,W","  360",",,W","10.1",",,W","21.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-18","4.25",",,W",,,"0.00",",,W",,,,,,,,,"95",",,W","48",",,W",,,"  270",",,W","  270",",,W","13.0",",,W","16.1",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-19","2.68",",,W",,,"0.00",",,W",,,,,,,,,"95",",,W","55",",,W",,,"  250",",,W","  240",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-20","2.68",",,W",,,"0.00",",,W",,,,,,,,,"92",",,W","52",",,W",,,"  320",",,W","  320",",,W","12.1",",,W","17.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-21","7.38",",,W",,,"0.00","T,,W",,,,,,,,,"87",",,W","58",",,W",,,"  240",",,W","  240",",,W","23.0",",,W","29.1",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-22","6.71",",,W",,,"0.00",",,W",,,,,,,,,"76",",,W","43",",,W",,,"  240",",,W","  290",",,W","19.9",",,W","28.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-23","6.93",",,W",,,"0.00",",,W",,,,,,,,,"76",",,W","41",",,W",,,"  260",",,W","  250",",,W","21.0",",,W","29.1",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-24","6.04",",,W",,,"0.00",",,W",,,,,,,,,"69",",,W","40",",,W",,,"  250",",,W","  260",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-25","3.36",",,W",,,"0.00",",,W",,,,,,,,,"83",",,W","37",",,W",,,"   10",",,W","   90",",,W","6.9",",,W","8.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-26","6.26",",,W",,,"0.00",",,W",,,,,,,,,"88",",,W","51",",,W",,,"   90",",,W","  330",",,W","19.9",",,W","32.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-27","2.68",",,W",,,"0.00",",,W",,,,,,,,,"81",",,W","47",",,W",,,"  250",",,W","  210",",,W","14.1",",,W","25.9",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-28","6.26",",,W",,,"0.00",",,W",,,,,,,,,"80",",,W","41",",,W",,,"  240",",,W","  250",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-29","6.04",",,W",,,"0.00",",,W",,,,,,,,,"70",",,W","43",",,W",,,"  250",",,W","  250",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-30","2.46",",,W",,,"0.00",",,W",,,,,,,,,"80",",,W","39",",,W",,,"  240",",,W","  330",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-08-31","2.91",",,W",,,"0.00",",,W",,,,,,,,,"81",",,W","43",",,W",,,"  290",",,W","  300",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-01","8.28",",,W",,,"0.00",",,W",,,,,,,,,"71",",,W","41",",,W",,,"  260",",,W","  270",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-02","4.03",",,W",,,"0.00",",,W",,,,,,,,,"74",",,W","36",",,W",,,"  280",",,W","  260",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-03","3.80",",,W",,,"0.00",",,W",,,,,,,,,"79",",,W","39",",,W",,,"  260",",,W","  280",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-04","1.12",",,W",,,"0.00",",,W",,,,,,,,,"77",",,W","38",",,W",,,"  280",",,W","  310",",,W","12.1",",,W","25.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-05","2.24",",,W",,,"0.00",",,W",,,,,,,,,"81",",,W","38",",,W",,,"  360",",,W","  360",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-06","3.58",",,W",,,"0.00",",,W",,,,,,,,,"76",",,W","41",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-07","2.01",",,W",,,"0.00",",,W",,,,,,,,,"82",",,W","40",",,W",,,"  180",",,W","  170",",,W","8.9",",,W","13.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-08","8.05",",,W",,,"0.00",",,W",,,,,,,,,"91",",,W","45",",,W",,,"   90",",,W","  120",",,W","14.1",",,W","18.1",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-09","10.29",",,W",,,"0.00","T,,W",,,,,,,,,"81",",,W","54",",,W",,,"  240",",,W","  270",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-10","12.53",",,W",,,"0.00",",,W",,,,,,,,,"68",",,W","42",",,W",,,"  240",",,W","  260",",,W","25.9",",,W","36.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-11","3.58",",,W",,,"0.00",",,W",,,,,,,,,"63",",,W","32",",,W",,,"  250",",,W","  290",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-12","1.12",",,W",,,"0.00",",,W",,,,,,,,,"70",",,W","28",",,W",,,"  120",",,W","  120",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-13","5.37",",,W",,,"0.00",",,W",,,,,,,,,"82",",,W","37",",,W",,,"   90",",,W","   90",",,W","17.0",",,W","21.0",",,W",,,,,,,,,"    1",",,W"
"USW00094129","PULLMAN MOSCOW REGIONAL AIRPORT, WA US","46.74389","-117.10861","777.5","2012-09-14","6.26",",,W",,,"0.00",",,W",,,,,,,,,"85",",,W","49",",,W",,,"  100",",,W","   90",",,W","18.1",",,W","23.0",",,W",,,,,,,,,"    1",",,W"
